source_wallet_id,dest_wallet_id,timestamp,amount,token-type
exchange_ajssuuqo1v,w_x63cfl0uke,2025-11-30T08:20:17Z,0.27859,ETH
exploit_rflqbmae38,illicit_69ugnekrcp,2025-11-06T05:46:08Z,1511.03,USDT
exchange_smado8e7fl,w_vifttd96qe,2026-01-11T17:18:11Z,1943.54,USDT
w_74x2ek3zez,exchange_4xyf9igfu8,2025-12-04T10:02:51Z,0.748351,ETH
mixer_3zkwdeekgy,w_tz0yncxll4,2026-01-06T05:57:39Z,0.798719,ETH
mixer_spengwyx9t,w_qimqodpxnf,2025-12-25T11:40:41Z,3127.92,USDT
exchange_ajssuuqo1v,w_eyuhz1gv0e,2026-01-11T02:11:11Z,1320.75,USDC
exchange_xmxb9yo18p,w_odro8bnp84,2025-12-07T06:07:14Z,0.053881,ETH
exchange_ajssuuqo1v,w_uww5wfcpkj,2025-11-13T17:33:02Z,1037.59,USDT
w_5bcw790pdw,mixer_zh13cd5glq,2025-12-02T02:31:57Z,2212.92,DAI
w_es6m033ifh,mixer_j5sxvwvm4w,2025-11-08T20:18:43Z,0.07830314,WBTC
w_9382kkzmpj,exchange_ajssuuqo1v,2025-12-08T05:55:22Z,1102.79,USDC
mixer_j5sxvwvm4w,w_rht7zewviy,2025-11-17T05:16:15Z,0.16557157,WBTC
illicit_1bj9rm7pyx,exchange_qhrrpzlk3e,2025-11-12T04:01:33Z,1.221054,ETH
w_nyxtxmgtt0,mixer_spengwyx9t,2025-12-28T15:08:56Z,1.331352,ETH
exchange_xmxb9yo18p,w_xxva2ieuc1,2026-01-03T11:39:50Z,213.76,USDT
mixer_3zkwdeekgy,w_or7875aud9,2025-11-16T20:44:20Z,5055.76,USDT
w_j70e3p15ah,mixer_zh13cd5glq,2025-12-14T06:07:20Z,0.533696,ETH
w_8ut0cvs4f8,exchange_xmxb9yo18p,2025-12-01T21:14:28Z,0.020929,WBTC
mixer_zh13cd5glq,w_csk30lvylk,2025-11-06T03:08:12Z,0.08769435,WBTC
w_6ccvcjwtl9,mixer_j5sxvwvm4w,2026-01-19T17:58:48Z,1562.34,USDC
w_ie0rnujjq9,mixer_j5sxvwvm4w,2025-12-29T23:50:24Z,3762.12,USDC
mixer_j5sxvwvm4w,w_g2qzw3c1qk,2026-01-17T17:13:58Z,924.75,USDT
w_cfi4o6l1f9,exchange_ajssuuqo1v,2025-12-16T04:30:38Z,0.05717,WBTC
w_s1k9ye9o2m,exchange_ajssuuqo1v,2025-12-25T17:55:52Z,4191.31,USDC
mixer_zh13cd5glq,exchange_4xyf9igfu8,2025-12-20T18:13:14Z,1078.47,USDT
w_9skdgigatj,mixer_3zkwdeekgy,2026-01-26T05:18:06Z,1574.79,USDC
exchange_qhrrpzlk3e,w_tlcxlvpymb,2025-12-06T23:34:00Z,3478.06,DAI
w_9rr7s20cv3,mixer_spengwyx9t,2026-01-12T15:54:51Z,1896.12,USDC
exchange_xmxb9yo18p,w_d44k1j6fp8,2025-11-21T02:38:59Z,1360.51,DAI
w_qlgzui1b0z,mixer_j5sxvwvm4w,2026-01-02T04:51:17Z,0.68142172,WBTC
w_38xrg2gzr7,exchange_ajssuuqo1v,2025-11-17T15:13:23Z,5888.1,USDT
illicit_prcjiwvhdk,mixer_zh13cd5glq,2025-12-01T17:39:07Z,0.705155,ETH
w_55nf4zw9xa,mixer_j5sxvwvm4w,2025-12-21T19:36:30Z,549.85,DAI
exchange_xmxb9yo18p,w_7ur23gdppq,2025-12-06T08:24:39Z,548.27,USDC
w_y981udp2fm,w_uww5wfcpkj,2025-11-15T03:47:46Z,0.33335553,WBTC
w_ywd14ve92m,mixer_3zkwdeekgy,2025-11-16T13:44:15Z,3760.58,USDT
w_cfi4o6l1f9,exchange_ajssuuqo1v,2025-12-13T23:54:28Z,1415.27,DAI
exchange_ajssuuqo1v,w_x4w6xlpu0d,2025-12-04T15:46:45Z,0.463117,ETH
w_sc4e5hrdu4,w_zpeal2w37d,2026-01-27T21:18:29Z,4501.8,USDT
w_3qsqcq30o3,mixer_zh13cd5glq,2025-12-23T07:17:52Z,5639.87,DAI
mixer_j5sxvwvm4w,w_cslqc3c54w,2025-11-30T08:19:44Z,0.265667,ETH
w_7sqrf1llks,exchange_4xyf9igfu8,2025-11-10T03:41:18Z,76.5,USDC
w_5jsg65kxvf,mixer_3zkwdeekgy,2025-12-13T01:28:44Z,1217.5,USDT
exchange_qhrrpzlk3e,w_p49kwv08hh,2025-11-12T04:16:09Z,9022.41,USDT
w_rtj5pht0hl,exchange_ajssuuqo1v,2025-12-16T15:26:35Z,1.507547,ETH
w_uvy8n1utox,mixer_3zkwdeekgy,2025-11-06T22:13:27Z,2.341163,ETH
exchange_ajssuuqo1v,w_p6befflzm7,2025-11-26T13:17:34Z,0.017021,WBTC
illicit_amdvlnknd6,exchange_ajssuuqo1v,2026-01-07T16:50:56Z,1.224328,ETH
exploit_rflqbmae38,illicit_69ugnekrcp,2025-11-07T21:47:01Z,4975.95,DAI
exchange_smado8e7fl,w_dbvzb0oih5,2025-12-26T12:37:22Z,1248.7,DAI
exchange_xmxb9yo18p,w_xaji0y6dpb,2025-12-19T22:58:18Z,2.682932,ETH
w_tz0yncxll4,mixer_zh13cd5glq,2026-01-25T20:29:38Z,2465.52,USDT
w_874frhocn9,mixer_j5sxvwvm4w,2025-12-24T07:06:35Z,0.696447,ETH
w_ss9toqw9ja,mixer_zh13cd5glq,2025-11-05T08:39:37Z,1095.1,DAI
exchange_xmxb9yo18p,w_yv37dia5u6,2026-01-20T09:55:03Z,2745.63,USDC
mixer_3zkwdeekgy,w_p6befflzm7,2025-12-16T09:11:09Z,1669.11,USDT
mixer_3zkwdeekgy,w_o75rh8lx6d,2025-12-18T03:33:40Z,2361.28,USDT
w_dtbh55rbc7,exchange_qhrrpzlk3e,2026-01-14T20:03:30Z,836.25,DAI
exchange_smado8e7fl,w_xfgcaqvkiz,2025-11-30T00:50:46Z,4973.37,USDT
exploit_rflqbmae38,illicit_dw2zcfzw0l,2025-11-09T01:21:25Z,1.09915967,ETH
w_fm8zov7ln2,exchange_4xyf9igfu8,2025-12-28T07:06:23Z,2328.83,USDT
w_5psq0oxfq8,exchange_qhrrpzlk3e,2025-11-22T07:27:07Z,5.782871,ETH
exchange_qhrrpzlk3e,w_0s9bp4m18o,2025-11-11T23:08:03Z,450.72,USDC
w_6wktakpuxq,exchange_smado8e7fl,2025-11-13T07:16:12Z,763.84,USDC
mixer_j5sxvwvm4w,w_74x2ek3zez,2025-11-09T07:20:38Z,246.22,USDC
w_otohp6vz41,exchange_4xyf9igfu8,2025-11-10T07:17:16Z,4285.05,USDT
mixer_j5sxvwvm4w,w_iaakytt3im,2026-01-15T07:59:02Z,5.723836,ETH
w_pkyrybovak,mixer_j5sxvwvm4w,2025-11-19T22:57:29Z,886.17,USDT
mixer_j5sxvwvm4w,w_cslqc3c54w,2025-12-07T09:08:20Z,3668.47,USDT
exchange_smado8e7fl,w_owgzrixa11,2025-11-09T05:50:27Z,775.11,USDC
mixer_3zkwdeekgy,w_azytjxepq8,2025-12-20T03:08:50Z,847.63,USDC
w_phr62gdswm,mixer_3zkwdeekgy,2026-01-17T00:04:58Z,2.137307,ETH
exchange_xmxb9yo18p,w_tlcxlvpymb,2025-12-15T20:19:05Z,1154.09,USDC
exploit_rflqbmae38,illicit_dalmjegqto,2025-11-03T23:47:01Z,781.81,USDC
w_6wktakpuxq,exchange_ajssuuqo1v,2025-12-24T15:45:40Z,1963.42,USDT
w_y4lyk83tql,exchange_xmxb9yo18p,2025-11-10T15:39:52Z,1888.67,USDC
exchange_xmxb9yo18p,w_g2qzw3c1qk,2025-12-31T01:01:40Z,0.97074,ETH
illicit_1bj9rm7pyx,exchange_xmxb9yo18p,2025-12-12T21:56:11Z,274.39,DAI
mixer_spengwyx9t,w_71hssbelrq,2026-01-13T07:02:33Z,1862.71,USDC
exchange_ajssuuqo1v,w_hqmabsi9nb,2026-01-18T17:00:29Z,621.87,USDT
mixer_j5sxvwvm4w,w_suflsehuds,2025-12-18T17:46:50Z,2842.35,USDT
illicit_69ugnekrcp,w_fyo1750ceh,2026-01-03T04:36:43Z,1.116665,ETH
exchange_smado8e7fl,w_jgxaa2ilgb,2025-11-19T08:47:26Z,0.082402,WBTC
exchange_xmxb9yo18p,w_xaji0y6dpb,2025-11-18T18:01:39Z,6602.61,USDT
mixer_3zkwdeekgy,w_cwi64ciyhe,2025-11-20T20:32:35Z,509.67,USDT
mixer_j5sxvwvm4w,w_ihx74d0gjy,2026-01-21T04:27:39Z,2.632691,ETH
w_xaji0y6dpb,exchange_4xyf9igfu8,2026-01-21T10:17:02Z,1653.71,DAI
mixer_3zkwdeekgy,w_zklookep7y,2025-12-20T16:31:47Z,1645.16,USDT
exchange_ajssuuqo1v,w_txcb48y1o4,2026-01-04T09:24:57Z,1566.88,USDT
w_6ccvcjwtl9,mixer_j5sxvwvm4w,2026-01-23T01:15:17Z,0.04590613,WBTC
w_qx6gvwrdml,exchange_smado8e7fl,2026-01-24T21:37:21Z,5022.1,USDC
w_0s9bp4m18o,exchange_qhrrpzlk3e,2026-01-30T08:20:22Z,1771.57,USDC
exchange_qhrrpzlk3e,w_493wxa73jg,2026-01-19T20:59:32Z,1506.7,USDT
w_cfi4o6l1f9,mixer_spengwyx9t,2025-11-18T02:07:32Z,3867.49,USDC
mixer_j5sxvwvm4w,w_dyt9moge4q,2025-12-31T18:06:23Z,836.54,USDC
w_gh8riec4d1,mixer_spengwyx9t,2025-12-08T17:37:27Z,0.46867,ETH
w_cwi64ciyhe,mixer_zh13cd5glq,2025-11-22T08:39:51Z,4064.54,DAI
illicit_prcjiwvhdk,mixer_spengwyx9t,2026-01-24T02:12:30Z,610.2,USDC
illicit_dw2zcfzw0l,mixer_3zkwdeekgy,2025-11-09T23:35:10Z,2464.07,USDC
w_9xqym52xg8,mixer_zh13cd5glq,2026-01-25T16:33:25Z,508.59,DAI
illicit_amdvlnknd6,illicit_8qzpky32or,2026-01-26T22:51:54Z,2927.92,USDT
w_2iagl58kxo,exchange_smado8e7fl,2025-12-18T12:19:42Z,8621.28,DAI
w_x63cfl0uke,mixer_zh13cd5glq,2025-12-21T04:00:02Z,1.0911,ETH
illicit_1bj9rm7pyx,exchange_qhrrpzlk3e,2026-01-23T19:02:22Z,579.92,USDT
w_3qsqcq30o3,exchange_4xyf9igfu8,2025-11-20T13:47:09Z,1885.59,USDC
w_18k0axycel,exchange_qhrrpzlk3e,2026-01-20T19:11:39Z,578.04,USDT
exchange_qhrrpzlk3e,w_nhj7xvg0fn,2026-01-11T14:54:53Z,462.67,DAI
w_dzr1yxr2dh,exchange_xmxb9yo18p,2025-12-05T09:52:52Z,1.825153,ETH
illicit_69ugnekrcp,exchange_qhrrpzlk3e,2025-11-20T00:15:42Z,1.707526,ETH
w_9t7e8g8jdp,exchange_ajssuuqo1v,2025-12-08T21:06:52Z,1219.16,USDT
mixer_zh13cd5glq,w_fxhkc856wp,2025-12-08T19:59:08Z,2512.72,USDC
mixer_zh13cd5glq,w_vslwf90km3,2025-11-05T15:34:20Z,612.46,DAI
w_31yihair4c,exchange_xmxb9yo18p,2026-01-23T11:54:01Z,0.357126,WBTC
w_25sq8croyr,exchange_qhrrpzlk3e,2026-01-28T22:08:35Z,1.988097,ETH
w_6ub7l8v1zo,exchange_xmxb9yo18p,2025-12-12T20:37:06Z,0.867193,ETH
exchange_ajssuuqo1v,w_zklookep7y,2026-01-03T02:26:20Z,883.44,USDC
exchange_smado8e7fl,w_6hid25owf7,2025-12-30T01:57:25Z,908.41,DAI
w_jeget1ghr0,exchange_smado8e7fl,2025-11-10T04:04:03Z,271.01,USDC
illicit_amdvlnknd6,mixer_spengwyx9t,2026-01-20T23:01:20Z,3478.06,USDC
exchange_qhrrpzlk3e,w_60rjiw1swj,2025-12-15T01:58:54Z,648.45,USDT
exchange_ajssuuqo1v,w_vifttd96qe,2025-12-19T22:34:51Z,1037.1,USDT
w_u2gc5wi6fq,mixer_zh13cd5glq,2025-11-03T20:00:03Z,1.603135,ETH
w_d5eqy08p0f,mixer_j5sxvwvm4w,2025-12-26T10:13:33Z,562.28,USDT
w_k9tr74qgef,mixer_spengwyx9t,2025-12-26T14:12:42Z,2796.63,USDC
exchange_smado8e7fl,w_9t7e8g8jdp,2025-11-26T21:52:56Z,1146.2,DAI
w_lc58drc11e,exchange_ajssuuqo1v,2025-11-21T04:28:37Z,2546.55,USDT
mixer_spengwyx9t,w_nyxtxmgtt0,2026-01-08T00:52:48Z,778.71,USDC
exchange_smado8e7fl,w_cslqc3c54w,2025-11-20T17:52:45Z,2055.36,USDC
mixer_zh13cd5glq,w_6ddfgs3jon,2025-11-05T07:50:54Z,613.27,USDC
mixer_spengwyx9t,w_hl1n13jcat,2025-12-17T17:54:34Z,3088.83,USDC
mixer_spengwyx9t,w_2m0w10lbt3,2025-12-19T15:01:22Z,3.148926,ETH
exchange_smado8e7fl,w_or7875aud9,2025-11-29T11:53:59Z,2244.36,USDT
w_0ubmc97c7b,exchange_xmxb9yo18p,2025-11-11T06:13:59Z,0.180714,ETH
exchange_ajssuuqo1v,w_3rzsj49itn,2025-11-23T14:43:33Z,1453.19,DAI
illicit_amdvlnknd6,w_es6m033ifh,2025-12-28T02:31:15Z,915.07,USDC
mixer_j5sxvwvm4w,w_30t9nt3w5u,2025-11-15T04:10:29Z,926.96,USDT
w_fxhkc856wp,mixer_3zkwdeekgy,2026-01-21T17:50:46Z,2876.33,DAI
mixer_zh13cd5glq,w_tl3q4n89qk,2025-12-12T16:07:32Z,1.21109,ETH
w_a1wj0tpac5,exchange_smado8e7fl,2025-12-18T17:40:18Z,415.44,USDC
exchange_ajssuuqo1v,w_3sdygfliji,2025-12-23T17:58:00Z,1899.61,DAI
mixer_3zkwdeekgy,w_874frhocn9,2026-01-07T23:23:07Z,381.83,USDC
exchange_ajssuuqo1v,w_6ub7l8v1zo,2026-01-27T03:15:29Z,213.67,USDT
w_45bm1enf31,mixer_zh13cd5glq,2026-01-08T11:42:24Z,4.283672,ETH
exchange_xmxb9yo18p,w_6ub7l8v1zo,2025-11-14T18:40:11Z,1.570978,ETH
mixer_j5sxvwvm4w,w_60rjiw1swj,2025-11-28T04:42:49Z,584.79,USDT
w_fm8zov7ln2,exchange_qhrrpzlk3e,2025-12-26T21:57:35Z,0.089631,WBTC
w_phr62gdswm,mixer_zh13cd5glq,2025-12-31T22:13:56Z,0.589915,ETH
mixer_zh13cd5glq,w_atatj9a3y3,2025-12-16T09:01:05Z,0.09834344,WBTC
illicit_8qzpky32or,exchange_ajssuuqo1v,2025-12-31T01:05:53Z,3991.21,USDC
exploit_rflqbmae38,illicit_dw2zcfzw0l,2025-11-05T15:43:43Z,1.589941,ETH
mixer_3zkwdeekgy,w_dbvzb0oih5,2026-01-10T08:52:31Z,0.17182367,WBTC
mixer_3zkwdeekgy,w_pki7p5tb94,2025-11-30T11:57:25Z,8.010602,ETH
illicit_l8hl88kzru,w_hzlm72jeyn,2025-12-13T03:33:34Z,828.65,USDC
w_lc58drc11e,exchange_smado8e7fl,2025-12-08T14:05:13Z,2970.98,USDT
w_9xqym52xg8,exchange_qhrrpzlk3e,2025-12-31T14:30:27Z,462.33,USDT
w_7ur23gdppq,mixer_zh13cd5glq,2025-11-03T07:25:12Z,678.08,USDC
exchange_qhrrpzlk3e,w_cslqc3c54w,2026-01-06T08:29:47Z,0.238868,ETH
w_9t7e8g8jdp,mixer_3zkwdeekgy,2026-01-16T10:30:21Z,1.057953,ETH
w_ns832ejx5t,exchange_smado8e7fl,2025-12-14T02:46:35Z,313.82,USDT
w_4lmct64z7w,exchange_ajssuuqo1v,2025-11-17T21:59:13Z,1422.73,USDC
mixer_zh13cd5glq,w_cdyk0x65mu,2025-12-19T08:41:12Z,150.17,USDT
w_odro8bnp84,exchange_xmxb9yo18p,2026-01-10T13:38:51Z,4183.56,USDC
w_h75lxo6qji,mixer_j5sxvwvm4w,2025-12-19T19:58:22Z,490.33,DAI
mixer_j5sxvwvm4w,w_cgvyie6ivw,2026-01-01T15:18:00Z,1.485774,ETH
mixer_3zkwdeekgy,w_jja26yfpmv,2025-12-18T12:16:42Z,1619.79,USDT
w_ww4fyb8dal,mixer_spengwyx9t,2025-12-20T20:44:18Z,3178.96,DAI
mixer_j5sxvwvm4w,w_ylurtp0lzj,2026-01-14T05:30:30Z,5608.34,USDT
w_vslwf90km3,mixer_spengwyx9t,2025-12-18T16:45:20Z,1295.08,USDC
exchange_ajssuuqo1v,w_ujv6oh9sdb,2025-12-21T11:53:18Z,0.062481,WBTC
illicit_69ugnekrcp,w_hl1n13jcat,2025-11-21T05:10:16Z,2070.4,USDT
exchange_smado8e7fl,w_6hid25owf7,2025-11-27T05:01:49Z,597.42,USDC
mixer_zh13cd5glq,w_yv37dia5u6,2025-12-05T10:16:56Z,997.27,USDC
exchange_ajssuuqo1v,w_j43d5iqvnb,2026-01-20T12:48:41Z,577.27,DAI
w_3y30ysxpnn,exchange_qhrrpzlk3e,2025-11-13T11:44:04Z,252.13,USDT
exchange_smado8e7fl,w_qimqodpxnf,2025-11-29T11:24:37Z,0.634384,ETH
exchange_ajssuuqo1v,w_r4kz36u8ue,2026-01-26T20:34:46Z,380.2,DAI
exchange_xmxb9yo18p,w_y8fv2bc2nn,2025-12-11T14:29:02Z,1.051246,ETH
w_xaji0y6dpb,mixer_j5sxvwvm4w,2026-01-20T03:03:45Z,0.05817442,WBTC
w_dyt9moge4q,exchange_xmxb9yo18p,2026-01-23T08:07:20Z,389.18,USDT
w_d5eqy08p0f,mixer_j5sxvwvm4w,2025-12-16T04:40:57Z,0.336526,ETH
illicit_1bj9rm7pyx,exchange_xmxb9yo18p,2025-12-22T22:23:34Z,5123.83,USDT
w_uhxid4n1u3,mixer_3zkwdeekgy,2025-11-22T20:22:46Z,1755.96,DAI
w_5py6b2knft,exchange_smado8e7fl,2025-11-15T05:42:45Z,7.808706,ETH
mixer_j5sxvwvm4w,w_uhxid4n1u3,2025-12-18T22:08:44Z,430.53,DAI
exchange_xmxb9yo18p,w_r97y2lofn1,2025-11-29T04:42:32Z,336.63,USDT
mixer_zh13cd5glq,w_5psq0oxfq8,2026-01-16T19:07:24Z,3160.73,USDC
illicit_dw2zcfzw0l,illicit_8qzpky32or,2025-11-08T02:55:50Z,2877.34,USDC
mixer_j5sxvwvm4w,w_zlma5uofwb,2026-01-30T02:32:01Z,1259.47,USDT
w_vslwf90km3,exchange_ajssuuqo1v,2025-12-07T13:40:54Z,2973.08,USDT
exchange_xmxb9yo18p,w_p6befflzm7,2026-01-22T00:34:34Z,0.257726,ETH
mixer_zh13cd5glq,w_ou9iy4x41d,2025-12-28T15:03:13Z,1040.03,DAI
w_25sq8croyr,exchange_smado8e7fl,2025-12-16T18:33:04Z,4910.3,USDC
mixer_j5sxvwvm4w,w_3kx7eedtjv,2025-12-20T06:34:35Z,1647.94,DAI
illicit_amdvlnknd6,w_0hpmnz1udb,2025-11-14T04:16:37Z,2.187023,ETH
mixer_3zkwdeekgy,w_v5g10ur5l8,2025-12-08T05:50:31Z,1.659252,ETH
w_fxhkc856wp,exchange_xmxb9yo18p,2025-11-12T18:44:45Z,0.787281,ETH
exchange_ajssuuqo1v,w_9skdgigatj,2026-01-09T13:20:43Z,473.52,USDC
mixer_j5sxvwvm4w,w_yar821uzvg,2025-11-03T12:38:54Z,681.82,USDT
exchange_smado8e7fl,w_38daly8ozc,2025-11-08T08:25:55Z,0.179381,WBTC
w_74x2ek3zez,exchange_xmxb9yo18p,2025-12-23T00:46:56Z,1303.68,USDC
exchange_smado8e7fl,w_o119xp9n56,2025-12-22T04:27:05Z,707.97,USDT
w_dw2pcn9t84,mixer_j5sxvwvm4w,2025-11-05T17:58:18Z,0.14062889,WBTC
exchange_qhrrpzlk3e,w_30t9nt3w5u,2025-11-04T10:57:45Z,717.79,USDT
exchange_smado8e7fl,w_uhxid4n1u3,2026-01-11T19:37:57Z,320.46,DAI
exchange_xmxb9yo18p,w_6ddfgs3jon,2026-01-11T09:47:58Z,1292.1,USDC
w_ie0rnujjq9,mixer_j5sxvwvm4w,2026-01-31T02:25:48Z,1.033112,ETH
w_p49kwv08hh,exchange_xmxb9yo18p,2026-01-26T15:24:35Z,0.06173,WBTC
illicit_amdvlnknd6,mixer_zh13cd5glq,2026-01-27T17:01:47Z,1749.42,USDC
w_mw2tnd6r30,mixer_j5sxvwvm4w,2025-12-12T05:31:48Z,3339.28,DAI
w_4gh2m5zja8,exchange_qhrrpzlk3e,2025-12-23T02:00:22Z,4.951432,ETH
w_d44k1j6fp8,mixer_j5sxvwvm4w,2025-12-05T20:31:14Z,1487.86,USDT
mixer_zh13cd5glq,w_v5g10ur5l8,2025-11-04T22:06:08Z,0.43505,ETH
w_k6re4q6qdy,exchange_smado8e7fl,2026-01-02T09:54:41Z,661.24,USDT
exchange_xmxb9yo18p,w_fxhkc856wp,2026-01-12T06:27:26Z,614.12,DAI
exchange_qhrrpzlk3e,w_9382kkzmpj,2025-12-06T05:55:00Z,0.727435,WBTC
w_1t2tala753,mixer_j5sxvwvm4w,2026-01-07T02:01:10Z,352.37,USDT
mixer_spengwyx9t,w_k0get8t63j,2026-01-28T13:37:59Z,964.1,USDC
illicit_amdvlnknd6,w_0s0r2sds8b,2025-11-22T10:58:02Z,1967.72,USDT
w_jeget1ghr0,exchange_qhrrpzlk3e,2026-01-04T23:06:02Z,1063.78,USDC
mixer_j5sxvwvm4w,w_kbp2qd6vas,2025-12-02T21:58:17Z,841.48,USDC
mixer_zh13cd5glq,w_6wktakpuxq,2025-12-19T05:57:57Z,2123.61,DAI
exchange_xmxb9yo18p,w_uww5wfcpkj,2026-01-30T23:58:28Z,4.282969,ETH
exchange_ajssuuqo1v,w_qjg02u1g46,2025-12-21T05:24:54Z,2221.45,USDT
exchange_xmxb9yo18p,w_upfln4rxyj,2025-11-11T05:38:13Z,5864.67,DAI
mixer_3zkwdeekgy,exchange_ajssuuqo1v,2025-11-08T18:34:05Z,1934.71,USDT
w_9212pgyme6,w_2m0w10lbt3,2025-12-19T14:50:09Z,10647.39,USDC
exchange_xmxb9yo18p,w_30t9nt3w5u,2025-11-12T11:17:03Z,365.38,USDT
mixer_3zkwdeekgy,w_a1wj0tpac5,2025-12-25T23:49:47Z,794.02,USDC
mixer_j5sxvwvm4w,w_hqmabsi9nb,2025-12-27T13:46:26Z,0.31723939,WBTC
w_qjg02u1g46,exchange_smado8e7fl,2025-11-12T05:33:42Z,1.168271,ETH
w_dtbh55rbc7,mixer_spengwyx9t,2026-01-21T18:38:05Z,0.11167949,WBTC
w_tlcxlvpymb,mixer_3zkwdeekgy,2025-12-14T15:52:22Z,0.489169,ETH
mixer_3zkwdeekgy,w_6hid25owf7,2026-01-22T01:00:52Z,442.39,DAI
w_qimqodpxnf,exchange_xmxb9yo18p,2025-12-22T01:54:15Z,11.466338,ETH
mixer_spengwyx9t,w_rht7zewviy,2026-01-03T12:51:33Z,389.49,USDC
mixer_spengwyx9t,w_cfi4o6l1f9,2025-12-03T00:58:33Z,3502.51,USDT
w_y4lyk83tql,mixer_spengwyx9t,2025-12-12T01:02:10Z,3232.18,USDT
mixer_j5sxvwvm4w,w_5m9j98cwn2,2026-01-05T00:43:49Z,280.46,USDT
w_vifttd96qe,mixer_spengwyx9t,2025-11-17T07:54:07Z,0.15868404,WBTC
w_c8ra484nl6,w_yz7srcbplj,2026-01-15T16:51:37Z,779.43,USDT
w_38xrg2gzr7,exchange_smado8e7fl,2026-01-02T03:47:32Z,921.2,USDC
mixer_3zkwdeekgy,w_ckjlteiyzc,2025-11-30T04:40:21Z,1110.78,USDC
exchange_ajssuuqo1v,w_gh8riec4d1,2025-11-13T21:26:16Z,0.509967,ETH
w_upfln4rxyj,exchange_ajssuuqo1v,2025-11-12T22:55:17Z,2225.2,USDT
exchange_smado8e7fl,w_lemx15z8vm,2025-12-22T20:28:06Z,1636.72,USDC
w_3rzsj49itn,mixer_zh13cd5glq,2025-12-13T05:41:46Z,654.52,USDC
mixer_3zkwdeekgy,w_vifttd96qe,2025-12-29T07:38:02Z,0.977675,ETH
mixer_3zkwdeekgy,w_yar821uzvg,2026-01-29T20:27:47Z,2676.15,USDT
w_sqt26q3xlr,mixer_spengwyx9t,2025-11-26T20:08:58Z,210.33,USDC
illicit_dalmjegqto,w_fcd6mzsgip,2025-11-18T15:35:47Z,777.37,USDT
w_sc4e5hrdu4,mixer_j5sxvwvm4w,2025-11-09T09:08:53Z,2416.32,USDT
w_vslwf90km3,exchange_xmxb9yo18p,2025-12-07T08:38:01Z,1638.5,USDT
illicit_amdvlnknd6,illicit_in3oeuvtyt,2025-11-11T21:20:00Z,1535.03,USDC
illicit_prcjiwvhdk,illicit_7yt2m6twd1,2026-01-24T05:53:00Z,834.62,DAI
w_38xrg2gzr7,mixer_3zkwdeekgy,2026-01-20T21:36:45Z,4.540373,ETH
w_r4kz36u8ue,mixer_3zkwdeekgy,2025-11-12T04:56:31Z,0.217419,ETH
mixer_spengwyx9t,w_5jsg65kxvf,2025-12-29T19:52:46Z,1487.72,USDT
w_y4lyk83tql,exchange_4xyf9igfu8,2025-12-27T21:55:56Z,0.396933,ETH
exchange_ajssuuqo1v,w_5935a0l725,2025-12-27T23:30:44Z,1601.35,USDC
mixer_spengwyx9t,w_nyxtxmgtt0,2026-01-06T16:50:55Z,1337.18,DAI
exchange_smado8e7fl,w_tz0yncxll4,2025-11-12T09:49:37Z,1.460735,ETH
exchange_qhrrpzlk3e,w_pkyrybovak,2026-01-04T13:13:21Z,4447.01,USDC
w_cgvyie6ivw,mixer_zh13cd5glq,2025-12-16T15:29:19Z,611.34,USDC
exchange_qhrrpzlk3e,w_38daly8ozc,2026-01-14T06:20:08Z,618.58,USDC
mixer_spengwyx9t,w_r4kz36u8ue,2025-12-20T06:52:48Z,1.000187,ETH
w_xyvgiui9kk,exchange_4xyf9igfu8,2025-12-16T23:17:21Z,4802.41,DAI
w_jw2536zx1t,mixer_j5sxvwvm4w,2025-12-31T01:59:36Z,0.07688775,WBTC
exchange_ajssuuqo1v,w_cdyk0x65mu,2025-12-02T11:46:09Z,4.353192,ETH
w_p6befflzm7,exchange_smado8e7fl,2026-01-24T16:57:25Z,0.396893,ETH
illicit_69ugnekrcp,mixer_3zkwdeekgy,2026-01-05T03:11:38Z,1279.71,USDC
exchange_smado8e7fl,w_9mx2x18haf,2026-01-18T14:23:09Z,2644.36,DAI
w_phr62gdswm,mixer_3zkwdeekgy,2025-11-19T13:50:52Z,3.043188,ETH
w_nyxtxmgtt0,exchange_smado8e7fl,2025-12-23T07:04:26Z,2750.84,DAI
exchange_xmxb9yo18p,w_p6befflzm7,2025-12-14T01:33:31Z,75.64,DAI
w_7c3dd03uvu,exchange_xmxb9yo18p,2026-01-02T17:36:19Z,434.38,USDT
illicit_69ugnekrcp,exchange_iogxpbwhvn,2025-11-27T20:30:59Z,1266.87,USDC
exchange_qhrrpzlk3e,w_18k0axycel,2025-11-20T15:59:09Z,506.23,USDT
w_j70e3p15ah,exchange_xmxb9yo18p,2025-12-01T17:11:22Z,753.62,USDT
exchange_smado8e7fl,w_3j2d54i3qk,2025-11-12T18:12:24Z,1923.92,USDC
mixer_zh13cd5glq,w_6t4ufel624,2025-11-02T15:41:01Z,538.58,USDT
exchange_ajssuuqo1v,w_or7875aud9,2025-12-23T01:04:24Z,1730.8,USDT
w_nyxtxmgtt0,exchange_smado8e7fl,2025-11-27T08:35:04Z,0.330491,ETH
mixer_spengwyx9t,w_izasnwywrr,2026-01-18T21:14:56Z,2255.15,USDC
exchange_ajssuuqo1v,w_kbp2qd6vas,2026-01-07T21:47:13Z,1182.67,USDT
